"Home Sweet Home',","Motley Crue',","You know I'm a dreamer
But my heart's of gold
I had to run away high
So I wouldn't come home low
Just when things went right
It doesn't mean they were always wrong
Just take this song
And you'll never feel left all alone
Take me to your heart
Feel me in your bones
Just one more night
And I'm coming off this long and winding road
I'm on my way
I'm on my way
Home sweet home
Tonight, tonight
I'm on my way
I'm on my way
Home sweet home
You know that I've seen
Too many romantic dreams
Up in lights, falling off the silver screen
My heart's like an open book
For the whole world to read
Sometime nothing keeps me together at the seams
I'm on my way
I'm on my way
Home sweet home
Tonight, tonight
I'm on my way
Just set me free
Home sweet home
Home sweet home
Home sweet home
Home sweet home
I'm on my way
I'm on my way
Home sweet home
Yeah, I'm on my way
Just set me free
Home sweet home"
"Something In My Heart',","""Michel'le"",","You took my love and I'm willing
There's no limit to the love I'm giving
The love I'm giving
Ooh
Oh yeah
There's no reason why we should be apart
Mmmm, Oh baby
'Cause searching for something out there
Will lead two lonely hearts, two lonely hearts
(Baby don't you know)
We've come too far to let it all end
I've told you over and over again
How I feel inside but if you go
Oh baby, there's something you should know
Something you should know
(Something you should know)
There's something in my heart
(Something in my heart, something in my heart)
Ooh, has got me hooked on you
(Something in my heart, something in my heart)
Ooh, has got me hooked on you
Baby if we try, things will get better
Oh yeah
No one could tell me different
We should be together
(Baby don't you know)
The changes I'm going through
You know I'll never be the same
Your love has touched my soul
There's no one else to blame but you
There's something you should know
(Something you should know)
There's something in my heart
(Something in my heart, something in my heart)
Ooh, has got me hooked on you
Ahh
(Something in my heart, something in my heart)
Ooh, has got me hooked on you
Ahh, yeah
(Baby don't you know)
We've come too far to let it all end
I've told you over and over again
How I feel inside but if you go
Oh baby, there's something you should know
Something you should know
(Something you should know)
There's something in my heart
(Something in my heart, something in my heart)
Ooh, has got me hooked on you
Ahh
(Something in my heart, something in my heart)
Ooh, has got me hooked on you
Oh, yes it does
(Something in my heart, something in my heart)
Ooh, has got me hooked on you
Can't tell now, why won't you stay?
(Something in my heart, something in my heart)
Ooh, has got me hooked on you
(Something in my heart, something in my heart)
Ooh, has got me hooked on you"
"Let Me Be The One',","Expose',","Sometimes, people play with love
Falling in love is just a game
Don't think I don't know love
You'll never be alone again
(Let me) Show you how I feel
(Be the one) That I need so much
(Let me) Give you what is real
(Be the one) That I long to touch
Only you can make me feel this way
I'll give you all, come on, let's get away
This love I feel will never ever fade
I'll give you more and more so
(Let me be the one) Hold onto the dream
(Let me be the one) You can trust me at anytime
(Let me be the one) Give you all the love
(Let me be the one) To feel your tender touch
First time that I saw you there
Thought I knew you from before
Promise me you will never leave
'Cause I will never let you go
(Let me) Hold you close to me
(Be the one) Because our love is strong
(Let me) Feel the need in me
(Be the one) Together we belong
Only you can make me feel brand new
I can feel it in my heart, your love is true
Together, we are one instead of two
I want you more and more so
(Let me be the one) To hold onto the dream
(Let me be the one) You can trust me at anytime
(Let me be the one) I want to give you all the love
(Let me be the one) And be the one
Only you can make me feel this way
I'll give you all, come on, let's get away
This love I feel will never ever fade
I'll give you more and more so
(Let me be the one) Hold onto the dream
(Let me be the one) You can trust me at anytime
(Let me be the one) To give you all the love
(Let me be the one) And feel your tender touch
(Let me be the one) To hold onto the dream
(Let me be the one) You can trust me at anytime"
"B**** Better Have My Money',","Rihanna',","Yayo, yayo
Moo-la-lah
Yayo
Bitch better have my money!
Y'all should know me well enough
Bitch better have my money!
Please don't call me on my bluff
Pay me what you owe me
Ballin' bigger than LeBron
Bitch, give me your money
Who y'all think y'all frontin' on?
Like brrap, brrap, brrap
Louis 13 and it's all on me, nigga you just
Bought a shot
Kamikaze if you think that you gon' knock me
Off the top
Shit, your wife in the backseat of my brand
New foreign car
Don't act like you forgot, I call the shots
Shots, shots
Like blah, brrap, brrap
Pay me what you owe me, don't act like you
Forgot
Bitch better have my money!
Bitch better have my money!
Pay me what you owe me
Bitch better have my (bitch better have my)
Bitch better have my (bitch better have my)
Bitch better have my money!
Turn up to Rihanna while the whole club
Fuckin' wasted
Every time I drop by MD, only thing you're
Playin'
In a drop top, doin' hundred, y'all in my
Rearview mirror racin'
Where y'all at? Where y'all at? Where y'all at?
Like brrap, brrap, brrap
Louis 13 and it's all on me, nigga you just
Bought a shot
Kamikaze if you think that you gon' knock me
Off the top
Shit, your wife in the backseat of my brand
New foreign car
Don't act like you forgot, I call the shots,
Shots, shots
Like blah, brrap, brrap
Pay me what you owe me, don't act like you
Forgot
Bitch better have my money!
Bitch better have my money!
Pay me what you owe me
Bitch better have my (bitch better have my)
Bitch better have my (bitch better have my)
Bitch better have my money!
Bitch better have my money!
Pay me what you owe me
Bitch better have my (bitch better have my)
Bitch better have my (bitch better have my)
Bitch better have my money!
Bitch better have my money!
Bitch better have my money!
Bitch, bitch, bitch better have my money!
Yo, that bitch better have my money!
Hold up
My money!
Yo, my money!
That bitch better have my money!
Bitch better have my money!"
"Wildflower',","Skylark',","She's faced the hardest times you could imagine
And many times, her eyes fought back the tears
And when her youthful world was about to fall in
Each time her slender shoulders bore the weight of all her fears
And a sorrow no one hears
Still rings in midnight silence in her ears
Let her cry, for she's a lady (she's a lady)
Let her dream, for she's a child (child)
Let the rain fall down upon her
She's a free and gentle flower growing wild
And if by chance I should hold her (if by chance that I should hold her)
Let me hold her for a time (let me hold her for a time)
But if allowed just one possession
I would pick her from the garden to be mine (I would pick her from the garden to be mine)
Mm-mm-mm, mm-mm
Be careful how you touch her, for she'll awaken
And sleep's the only freedom that she knows
And when you walk into her eyes, you won't believe
The way she's always payin' for a debt she never owes
And a silent wind still blows
That only she can hear, and so she goes
Let her cry, for she's a lady
Let her dream, for she's a child
Let the rain fall down upon her
She's a free and gentle flower growing wild
Let her cry, for she's a lady (she's a lady)
Let her dream, for she's a child
Let the rain fall down upon her
She's a free and gentle flower growing wild
She's a flower growing wild
She's free"
"Last Kiss',","J. Frank Wilson and The Cavaliers',","Well, where, oh, where can my baby be?
The Lord took her away from me
She's gone to heaven, so I got to be good
So I can see my baby when I leave this world
We were out on a date in my daddy's car
We hadn't driven very far
There in the road straight ahead
A car was stalled, the engine was dead
I couldn't stop, so I swerved to the right
I'll never forget the sound that night
The crying tires the busting glass
The painful scream that I heard last
Well, where, oh, where can my baby be?
The Lord took her away from me
She's gone to heaven, so I got to be good
So I can see my baby when I leave this world
Well, when I woke up, the rain was pouring down
There were people standing all around
Something warm running in my eyes
But I found my baby somehow that night
I raised her head and when she smiled and said
Hold me darling for a little while
I held her close I kissed her our last kiss
I found the love that I knew I would miss
But now she's gone even though I hold her tight
I lost my love, my life that night
Well, where, oh, where can my baby be?
The Lord took her away from me
She's gone to heaven, so I got to be good
So I can see my baby when I leave this world"
"X',","Nicky Jam x J Balvin',","Aquel día te vi y tu energía sentí
Desde eso no te quiero lejos de mí (Lejos de mí)
Sé que no sabes de mí y no te puedo mentir
Lo que dicen en la calle sobre mí (Sobre mí)
Y no te voy a negar
Estamos claro' y ya
No te lo voy a negar (Jaja, no te lo puedo negar)
Estamos claro' y ya (Jaja, que estamos claro', que estamos claro')
Solo deja que yo te agarre, baby
Besos en el cuello pa' calmar la sed
Mi mano en tu cadera pa' empezar como e'
No le vamo' a bajar más nunca, mamá (No)
Baba-baba-baila
Plakata, plakata
Cómo ella lo mueve, sin para', sin para'
Las ganas de comerte ahora son más fuerte'
Quiero tenerte y no te voy a negar
Estamos claros, hey ya
No te lo voy a negar
Estamos claro' y ya
Lo que he visto de ti, mami, no me es normal
Pero, no te preocupes que soy anormal
Sé que a tus amigas no les debo gustar, eh
Pero, hey, cuéntale parte por parte
Cómo tenemos sexo y te quito el estrés
Dale, otra vez
Y no te voy a negar
Estamos claros, hey ya
No te lo voy a negar
Estamos claros
¡No!
Baba-baba-baila
Plakata, plakata
Cómo ella lo mueve, sin parar, sin parar
Las ganas de comerte ahora son más fuerte'
Quiero tenerte y no te voy a negar (Ah)
N.I.C.K
J Balvin, men
Nicky-Nicky-Nicky Jam
La Industria Inc
J Balvin
No voy a hablar mucho
Deja que el beat siga r-r-r-rompiendo
¡Yeah!
¡Wuh!"
"X',","21 Savage & Metro Boomin Featuring Future',","10 bad bitches in a mansion
Wrist on Milly Rock them diamonds on me dancin'
When you workin' hard then your money start expandin'
I got model bitches wanna lick me like some candy
And them drugs come in handy
Last name Savage bitch, but no I'm not Randy
Hit her with no condom, had to make her eat a plan B
And I'm sippin' on that Codeine, not Brandy
I'm just stuntin' on my ex-bitch
I'm just flexin' on my ex-bitch
Hold up, I'm just stuntin' on my ex-bitch
Hold up, I'm just flexin' on my ex-bitch
Fuck a wedding ring, I bought a necklace
Diamonds got the flu, try not to catch this
I left that ho alone 'cause she was ratchet
All these bitches salty, they can't stand me
Flexin' on that bitch, hold up
Bought a necklace on that bitch, hold up
Her friend gon' lick me like a fruit roll up
She in her feelins' on the 'Gram, grow up
21, flexin' on that bitch, hold up
I ain't textin' back that bitch, hold up
I ain't stressin' bout that bitch, hold up
21 gon' get the stick, hold up
Hold up, hold up, bitch I like to ball
Hold up, hold up, without no weave, you bald
Hold up, bitch I spent your rent inside the mall
Told her she got a nigga but he broke, she lost
Hold up, at this private location
Hold up, put her back in rotation
Hold up, bitches on me, immigration
Hold up, goin' through the translations
I'm just stuntin' on my ex-bitch
I'm just flexin' on my ex-bitch
Hold up, I'm just stuntin' on my ex-bitch
Hold up, I'm just flexin' on my ex-bitch
Fuck a wedding ring, I bought a necklace
Diamonds got the flu, try not to catch this
I left that ho alone 'cause she was ratchet
All these bitches salty, they can't stand me
Hold up, bitch my Rolex on fleek
Hold up, bitch my diamonds on fleek
Hold up, I got gold on my teeth
Hold up, you got Rainbow on your feet?
Hold up, corny niggas don't impress me
Hold up, never let a bitch dress me
Hold up, can't no motherfuckin' judge check me
Hold up, I don't give a fuck about no ring
Hold up, money make my old bitches hate me
Hold up, bitch you still stay on Section-8
Hold up, my new bitch wetter than a lake
Hold up, and she love to let me paint her face
Hold up, fell in love with some good throat
Hold up, fell in love with some good throat
Hold up, ripped them confidential papers up
Hold up, you done made me wake my savage up
I'm just stuntin' on my ex-bitch
I'm just flexin' on my ex-bitch
Hold up, I'm just stuntin' on my ex-bitch
Hold up, I'm just flexin' on my ex-bitch
Fuck a wedding ring, I bought a necklace
Diamonds got the flu, try not to catch this
I left that ho alone 'cause she was ratchet
All these bitches salty, they can't stand me
10 bad bitches in a mansion
Wrist on Milly Rock them diamonds on me dancin'
When you workin' hard then your money start expandin'
If Young Metro don't trust you, I'm gon' shoot you
And them drugs come in handy
Last name Hendrix bitch, you know I'm no Jimi
Hit 'em with no condoms, ship her right back out the country
And I'm sippin' codeine, tats all on my stomach"
"Guilty',","Barbra Streisand & Barry Gibb',","H-a-a-a-a
Shadows falling baby we stand alone
Out on the street anybody you meet got a heartache of their own
(it oughta be illegal)
Make it a crime to be lonely or sad
(it oughta be illegal)
You got a reason for livin'
You battle on with the love you're livin' on
You gotta be mine... we take it away
It's gotta be night and day just a matter of time
And we got nothing to be guilty of
Our love will climb any mountain near or far we are
And we never let it end...
We are devotion
And we got nothing to be sorry for
Our love is one in a million
Eyes can see that we... got a highway to the sky...
I don't wanna hear your goodbye
A-a-a-h
Ooh... woo... ooh...
Pulse's racing darling how grand we are
Little by little we meet in the middle there's danger in the dark
(it oughta be illegal)
Make it a crime to be out in the cold
(it oughta be illegal)
You got a reason for livin'
You battle on with the love you're buildin' on
You gotta be mine we take it away
It's gotta be night and day just a matter of time
And we got nothing to be guilty of
Our love will climb any mountain near or far we are
And we never let it end
We are devotion
And we got nothing to be sorry for
Our love is one in a million
E-y-e-s eyes can see
That we (that we) that we got a highway to the sky
I don't wanna hear your goodbye
Don't wanna hear your goodbye
I don't wanna hear your
And we got nothing and we got nothing to be guilty of
Our love (our love) will climb any mountain near or far near or far we are we are
And we never let it end
Oh... we never
We are devotion
And we got nothing to be sorry for
Our love (our love) is one in a million
E-y-e-s eyes can see
That we (that we) that we got a highway to the sky
We got a highway
We got highway ay-ay...
Don't wanna hear your
And we got nothing to be guilty of guilty of
Our love (our love) will climb any mountain
Near or far, oh
We are
That we
And we never let it end"
"Bad Things',","Machine Gun Kelly x Camila Cabello',","Am I out of my head?
Am I out of my mind?
If you only knew the bad things I like
Don't think that I can explain it
What can I say, it's complicated
Don't matter what you say
Don't matter what you do
I only wanna do bad things to you
So good, that you can't explain it
What can I say, it's complicated
Nothing's that bad
If it feels good
So you come back
Like I knew you would
And we're both wild
And the night's young
And you're my drug
Breathe you in 'til my face numb
Drop it down to that bass drum
I got what you dream about
Nails scratchin' my back tatt
Eyes closed while you scream out
And you keep me in with those hips
While my teeth sink in those lips
While your body's giving me life
And you suffocate in my kiss
Then you said
I want you forever
Even when we're not together
Scars on my body so I can take you wherever
I want you forever
Even when we're not together
Scars on my body I can look at you whenever
Am I out of my head?
Am I out of my mind?
If you only knew the bad things I like
Don't think that I can explain it
What can I say, it's complicated
Don't matter what you say
Don't matter what you do
I only wanna do bad things to you
So good, that you can't explain it
What can I say, it's complicated
I can't explain it
I love the pain
And I love the way your breath
Numbs me like novacaine
And we are
Always high
Keep it strange
Okay, yeah, I'm insane
But you the same
Let me paint the picture
Couch by the kitchen
Nothin' but your heels on
Losin' our religion
You're my pretty little vixen
And I'm the voice inside your head
That keeps telling you to listen to all the bad things I say
And you said
I want you forever
Even when we're not together
Scars on my body so I can take you wherever
I want you forever
Even when we're not together
Scars on my body I can look at you whenever
Am I out of my head?
Am I out of my mind?
If you only knew the bad things I like
Don't think that I can explain it
What can I say, it's complicated
Don't matter what you say
Don't matter what you do
I only wanna do bad things to you
So good, that you can't explain it
What can I say, it's complicated
The way we love, is so unique
And when we touch, I'm shivering
And no one has to get it
Just you and me
Cause we're just living
Between the sheets
I want you forever
Even when we're not together
Scars on my body so I can take you wherever
I want you forever
Even when we're not together
Scars on my body I can look at you whenever
Am I out of my head?
Am I out of my mind?
If you only knew the bad things I like
Don't think that I can explain it
What can I say, it's complicated
Don't matter what you say
Don't matter what you do
I only wanna do bad things to you
So good, that you can't explain it
What can I say, it's complicated"
"Not Ready To Make Nice',","Dixie Chicks',","Forgive? Sounds good
Forget? I'm not sure I could
They say time heals everything
But I'm still waiting
I'm through with doubt
There's nothing left for me to figure out
I've paid a price
And I'll keep paying
I'm not ready to make nice
I'm not ready to back down
I'm still mad as hell and
I don't have time to go 'round and 'round and 'round
It's too late to make it right
I probably wouldn't if I could
'Cause I'm mad as hell
Can't bring myself to do what it is you think I should
I know you said
Can't you just get over it?
It turned my whole world around
And I kind of like it
I made my bed and I sleep like a baby
With no regrets and I don't mind sayin'
It's a sad, sad story when a mother will teach her
Daughter that she ought to hate a perfect stranger
And how in the world can the words that I said
Send somebody so over the edge
That they'd write me a letter
Sayin' that I better
Shut up and sing or my life will be over
I'm not ready to make nice
I'm not ready to back down
I'm still mad as hell and
I don't have time to go 'round and 'round and 'round
It's too late to make it right
I probably wouldn't if I could
'Cause I'm mad as hell
Can't bring myself to do what it is you think I should
(I'm not ready)I'm not ready to back down
I'm still mad as hell and
I don't have time to go round and round and round
It's too late to make it right
I probably wouldn't if I could
'Cause I'm mad as hell
Can't bring myself to do what it is you think I should
What it is you think I should
Forgive? Sounds good
Forget? I'm not sure I could
They say time heals everything
But I'm still waiting"
"Without You/Never Forget You',","Mariah Carey',","No, I can't forget this evening
Or your face as you were leaving
But I guess that's just the way the story goes
You always smile, but in your eyes, your sorrow shows
Yes, it shows
No, I can't forget tomorrow
When I think of all my sorrow
When I had you there, but then I let you go
And now it's only fair that I should let you know
What you should know
I can't live, if living is without you
I can't live, I can't give anymore
I can't live, if living is without you
I can't give, I can't give anymore
Well, I can't forget this evening
Or your face as you were leaving
But I guess that's just the way the story goes
You always smile, but in your eyes, your sorrow shows
Yes, it shows
I can't live, if living is without you
I can't live, I can't give anymore
I can't live, if living is without you
I can't live, I can't give anymore
(No, I can't live, no, I can't live) no, no, no, no way
I can't live (no, I can't live) if living is without you (no, I can't live)
I can't live, I can't give anymore
I can't live (no, I can't live, no, I can't live)"
"The Theme From Hill Street Blues',","Mike Post featuring Larry Carlton',",
"Wolves',","Selena Gomez X Marshmello',","In your eyes, there's a heavy blue
One to love, and one to lose
Sweet divine, a heavy truth
Water or wine, don't make me choose
I wanna feel the way that we did that summer night, night
Drunk on a feeling, alone with the stars in the sky
I've been running through the jungle
I've been running with the wolves
To get to you, to get to you
I've been down the darkest alleys
Saw the dark side of the moon
To get to you, to get to you
I've looked for love in every stranger
Took too much to ease the anger
All for you, yeah, all for you
I've been running through the jungle
I've been crying with the wolves
To get to you, to get to you, to get to you
To get to you
To get to you
Your fingertips trace my skin
To places I have never been
Blindly, I am following
Break down these walls and come on in
I wanna feel the way that we did that summer night, night
Drunk on a feeling, alone with the stars in the sky
I've been running through the jungle
I've been running with the wolves
To get to you, to get to you
I've been down the darkest alleys
Saw the dark side of the moon
To get to you, to get to you
I've looked for love in every stranger
Took too much to ease the anger
All for you, yeah, all for you
I've been running through the jungle
I've been crying with the wolves
To get to you, to get to you, to get to you
To get to you
To get to you
I've been running through the jungle
I've been running with the wolves
To get to you, to get to you
I've been down the darkest alleys
Saw the dark side of the moon
To get to you, to get to you
I've looked for love in every stranger
Took too much to ease the anger
All for you, yeah, all for you
I've been running through the jungle
I've been crying with the wolves
To get to you, to get to you, to get to you"
"Lemon',","N*E*R*D & Rihanna',","The truth will set you free
But first, it'll piss you off (hey)
Bad bitches wanna be my bae
(Hey) hunt me down like the C.I.A.
(Hey) side of my car, tryna see my face
(Hey) want me to beat it like the T.I. case
Oh (hey) and if it's heated I'ma feed my face
(Hey) and best believe, it's gon' be outrageous
(Hey) hatin' niggas can't believe my race
(Hey) niggas hit you with the Eli face, oh
Bouncin' around, bouncin' around, bouncin'
Bouncin' around, bouncin' around, bouncin'
Scrunchin' their eyes with your name in their mouth and
Bouncin' around, bouncin' around, bouncin'
(Hey) you keep askin' me where I'm from
(Hey) about the borders and, ""Did I run?""
(Hey) keep askin' how I feel 'bout guns
There's a light (hey) and dark army, which side you choose?
Oh (hey), if not now, then when?
(Hey) and if not me, then who?
(Hey) don't drink the Kool-Aid, my friends
(Hey) I tried to tell y'all about this dude
Bouncin' around, bouncin' around, bouncin'
Bouncin' around, bouncin' around, bouncin'
Hate supplements are found right in their couches
Bouncin' around, bouncin' around, bouncin'
(Wait, wait a minute) shout out to them people
People (wait, wait a minute) p-p-p-people, people-
(Wait, wait a minute) mad ethnic right now
I get it how I live it (wait a minute)
I live it how I get (wait)
Count the motherfuckin' digits
I pull up with a lemon (wait, wait a minute)
Not 'cause she ain't livin'
It's just your eyes get acidic (wait a minute)
And this here ain't a scrimmage
Motherfucker, we ain't finished (wait, wait a minute)
I told you we won't stop (wait a minute)
A nigga 'bout a business
Like yours, but you rent it (wait)
Wave hello to the (wait a minute)
(Top) nigga the Veyron glide
Tell the paparazzi get the lens right (wait, wait a minute)
Got the window down, top, blowin' la (wait, wait a minute)
Got the hazards on, only doin' five (wait, wait a minute)
You can catch me, Rih', in the new La Ferrar' (wait, wait a minute)
And the truck behind me got arms
Yeah, longer than LeBron
Just waitin' for my thumb like The Fonz
Woo! This beat tastes like lunch (wait, wait a minute)
But it's runnin' from veneers, and it's runnin' from the fronts
But every day, hey, wasn't lemonade (wait, wait a minute)
I was afraid, once a nigga graduate (wait, wait a minute)
Would I be okay? (Wait, wait a minute)
So I prayed and I prayed
It's Rihanna, nigga, my constellation in space (wait, wait a minute)
Warp speed, Doctor Spock couldn't chase (wait, wait a minute)
Nigga, bath salt, bitin' speakers in the face
Bath salt, bitin' speakers in the face
Bath, bath salt, bitin' speakers in the face
Bath, bath salt, bitin' speakers in the face
Bath, bath salt, bitin' speakers in the face
Bath, bath salt, bitin' speakers in the face
Bath, bath salt, bitin' speakers in the face
Bath, bath salt, bitin' speakers in the face
Bath, bath salt, bitin' speakers in the face
I get it how I live it
I live it how I get (wait, wait a minute)
Count the motherfuckin' digits (wait, wait a minute)
I pull up with a lemon (wait, wait a minute)
Not 'cause she ain't livin' (wait, wait a minute)
It's just your eyes get acidic
And this here ain't a scrimmage (wait, wait a minute)
Motherfucker, we ain't finished (wait)
I told you we won't stop (wait a minute)
A nigga 'bout a business (wait, wait a minute)
Like yours, but you rent it
Wave hello to the top (wait a-)
Nigga, the Veyron glide (wait a minute)
Tell the paparazzi get the lens right (wait, wait a minute)
Got the window down, top, blowin' la (wait, wait a minute)
Got the hazards on, only doin' five (wait, wait a minute)
You can catch me
Bouncin' around, bouncin' around, bouncin'
You can catch me
Wait, wait a minute
Wait, wait a minute
Wait, wait a minute
Wait, wait a minute
Wait, wait a minute
Wait, wait a minute
Wait, wait a minute
Wait, wait a minute"
"Leave Before You Love Me',","Marshmello X Jonas Brothers',","I see you calling
I didn't wanna leave you like that
It's five in the morning, yeah, yeah
A hundred on the dash
'Cause my wheels are rolling
Ain't taking my foot off the gas
And it only took the one night
To see the end of the line
Staring deep in your eyes, eyes
Dancing on the edge, 'bout to take it too far
It's messing with my head, how I mess with your heart
If you wake up in your bed, alone in the dark
I'm sorry, gotta leave before you love me
Ay, ay, leave before you love me
Ay, ay, leave before you love me
Ay, ay, leave before you love me
Ay, ay, leave before you love me
I'm so good at knowing
Of when to leave the party behind
Don't care if they notice, yeah, yeah, no
I'll just catch a ride
I'd rather be lonely, yeah
Than wrapped around your body too tight
Yeah, I'm the type to get naked
Won't give my heart up for breaking
'Cause I'm too gone to be stayin', staying' (dancing on)
Dancing on the edge, 'bout to take it too far
It's messing with my head, how I mess with your heart
If you wake up in your bed, alone in the dark
I'm sorry, gotta leave before you love me
Ay, ay, leave before you love me
Ay, ay, leave before you love me
Ay, ay, leave before you love me
Ay, ay, leave before you love me
Dancing on the edge, take it too far
Messing with my head, how I mess with your heart
I'm sorry, alone in the dark
I'm sorry
Ay, ay, leave before you love me"
"I Like It',","The Blackout Allstars',","I like it like that
Yeah baby
I like it like that
I like it like that
I like it like that
I got soul, I got soul
I like it like that
Por ti me quiero
I like it like that
Oh oh baby
I like it like that
I like it like that
I like it like that
Si aqui me quiero mi amour
I like it like that
I got soul, I got soul

I like it like that
Yeah baby
I like it like that
I like it like that
I like it like that
Si aqui me quiero
I like it like that
I want you like that
I like it like that
I got soul, I got soul
See upcoming pop shows
Get tickets for your favorite artists

You might also like
Love You Like a Love Song
Selena Gomez & The Scene
Oh No!
MARINA
I Like It
Blackout Allstars

Stomp your feet if you like my beat
Clap your hands if you want some more
Stomp your feet if you like my beat
Clap your hands if you want some more
Stomp your feet if you like my beat

I like I like it, I like it like that
I like I like it, I like it like that

I got soul

I like it, I like it (2x)

Yeah Baby
I like it like that
I like it like that
Yeah baby
I like it like that
I like it like that
I like it like that
Si aqui me quiero
I like it like that
Si aqui me quiero mi amour
I like it like that
Yeah baby
I like it like that
I like it like that
I like it like that
I got soul, I got soul
I like it like that
I got soul, I got soul
I like it like that
Yeah
I like it like that
I like it like that
I like it like that"
"Shawty',","Plies Featuring T-Pain',","Ay, what's happenin' homie?
This yo' lil' boy Plies, man (shawty)
Ay, Pain, I want you tell 'em 'bout your shawty homie
And I'ma tell 'em 'bout mine, dawg
Even though I'm not your man, you not my girl
I'ma call you my (shawty)
'Cause I can't stand to see you treated bad
I beat his ass for my (shawty)
And we ain't did nothin' that we ain't supposed to do
'Cause you my (shawty)
Baby girl you know I be home, keep me on the ringtone (shawty)
Sing it to me girl
Soon as I seen her, shit, told her I'd pay for it
Lil' mama the baddest thing 'round here and she already know it
I pointed at the donk and told her this supposed to be yours
Showed her a couple stacks and told her I'd let her blow it
The hottest nigga in the city, baby, you can't ignore it
I showed her I was a real nigga and she went for it
First time I caught her shit, she aint even know how to throw it back
Now she an animal, I got her sex game right
I taught her how to talk to me while she take pipe
And opened her up and showed her what a real nigga like
I told her I don't usually do this, I don't fuck on the first night
'Cause after I beat you, baby, I'm liable to fuck up your whole life
I got her trained, now she suck me with ice
I call her my lil' bust it baby 'cause she keep it tight
Whenever I tell her to bust, ain't gotta tell her twice
Whatever I wanna get off, she know how to get me right
Even though I'm not your man, you not my girl
I'ma call you my (shawty)
'Cause I can't stand to see you treated bad
I beat his ass for my (shawty)
And we ain't did nothin' that we ain't supposed to do
'Cause you my (shawty)
Baby girl you know I be home, keep me on the ringtone (shawty)
Sing it to me girl
Oh-oh, oh-oh, oh-oh, oh-oh, oh-oh, oh-oh
Oh-oh, oh-oh
Shawty
Oh-oh, oh-oh, oh-oh, oh-oh, oh-oh, oh-oh
Oh-oh, oh-oh
Shawty
I love to show her off, 'cause all the dope boys want her
Know why they wanna beat badly, look at all that ass on her
Look how that pussy sit up in them shorts, you gotta want her
Love when she act like she bo-legged and bend the corner
She proud to be fuckin' me, 'cause I'm stuntin' on 'em
It feel good to be fuckin' a real nigga don't'uh?
Ain't called her in two days, gotta let her mind wonder
But when she miss me, she call to tell me to jump on her
That's why I don't mind breakin' her off, 'cause she ain't with the drama
If you done ripped her before, you know how to cuff lil' mama
You know she gotta be somethin', 'cause I done beat her under
Baby snatchin', not now, I'm tellin' ya, I promise
I exposed her to real and now she hate lame
'Member she used to run from me, now she like pain
She call me sometimes just ask me is it her thing
Ever since I ran up in shawty she ain't been the same
Even though I'm not your man, you not my girl
I'ma call you my (shawty)
'Cause I can't stand to see you treated bad
I beat his ass for my (shawty)
And we ain't did nothin' that we ain't supposed to do
'Cause you my (shawty)
Baby girl you know I be home, keep me on the ringtone (shawty)
Sing it to me girl
Oh-oh, oh-oh, oh-oh, oh-oh, oh-oh, oh-oh
Oh-oh, oh-oh
Shawty
Oh-oh, oh-oh, oh-oh, oh-oh, oh-oh, oh-oh
Oh-oh, oh-oh
Shawty"
"Point Of No Return',","Nu Shooz',","All I want's a friend and you want mine
And you've been around for a long long time.
I loved him but not like now
Something has changed and I don't know how.
I'm at the point of no return
I'm at the point of no return
I'm at the point of no return
I'm at the point of no return.
I've never been in love like this
You turn me around with just one kiss.
I've never seen you in this way before
Now you got me wantin' more and more.
I'm at the point of no return - I'm at the point of no return
It's taken me a whiIe to learn - I'm at the point of no return.
No turnin' back
it's much too late
To go back now would be a big mistake.
It's taken me a while to learn
I'm at the point of no return.
I'm at the point of no return
I'm at the point of no return
I'm at the point of no return
I'm at the point of no return.
I'm at the point of no return
I'm at the point of no return
I'm at the point of no return
I'm at the point of no return"
"Ella Baila Sola',","Eslabon Armado X Peso Pluma',","Compa
¿Qué le parece esa morra?
La que anda bailando sola
Me gusta pa mí
¡Bella!
Ella sabe que está buena
Que todos andan mirándola cómo baila
Me acerco
Y le tiro todo un verbo
Tomamos tragos sin peros, solo tentación
Le dije
""Voy a conquistar tu familia
Que, en unos días, vas a ser mía""
Me dijo
Que estoy muy loco, pero le gusta
Que ningún vato como yo actúa
Y ahí te va, mija
¡Y puro Doble P, viejo!
Así nomás, compa Pedro
Puro Eslabón Armado
Pa las plebitas (¡cha-chau!)
No soy
Un vato que tiene varo
Pero hablando del corazón
Te cumplo todo
Me agarro
Pegadito de su mano
Mi compa ni se la creyó
Que al pasar fui yo
Su cuerpo
Juro, por Dios, que era tan perfecta
Su cinturita como modelo
Sus ojos
Desde el principio me enamoraron
A ella le gusto y a mí me gusta"
